Texto,Séc,Data,Região,Lugar,Documento,Notário
Documentos Notariais,14,1390,Minho,Braga,DN109,
Documentos Notariais,14,1397,Minho,Braga,DN110,
Documentos Notariais,14,1397,Minho,Guimarães,DN111,
Documentos Notariais,14,1305,Estremadura,Lisboa,DN112,
Documentos Notariais,14,1306,Estremadura,Lisboa,DN113,
Documentos Notariais,14,1308,Douro Litoral,Cete,DN114,
Documentos Notariais,14,1311,Estremadura,Lisboa,DN115,
Documentos Notariais,14,1311,Estremadura,Lisboa,DN116,
Documentos Notariais,14,1313,Estremadura,Lisboa,DN117,
Documentos Notariais,14,1316,Estremadura,Alenquer,DN118,
Documentos Notariais,14,1317,Estremadura,Lisboa,DN119,
Documentos Notariais,14,1319,Estremadura,Lisboa,DN120,
Documentos Notariais,14,1321,Estremadura,Lisboa,DN121,
Documentos Notariais,14,1326,Estremadura,Lisboa,DN122,
Documentos Notariais,14,1328,Estremadura,Alenquer,DN123,
Documentos Notariais,14,1329,Estremadura,Lisboa,DN124,
Documentos Notariais,14,1333,Estremadura,Lisboa,DN125,
Documentos Notariais,14,1337,Ribatejo,Santarém,DN126,
Documentos Notariais,14,1339,Estremadura,Lisboa,DN127,
Documentos Notariais,14,1341,Estremadura,Lavradio,DN128,
Documentos Notariais,14,1342,Estremadura,Lisboa,DN129,
Documentos Notariais,14,1343,Estremadura,Lisboa,DN130,
Documentos Notariais,14,1345,Estremadura,Lisboa,DN131,
Documentos Notariais,14,1347,Estremadura,Lisboa,DN132,
Documentos Notariais,14,1353,Estremadura,Lisboa,DN133,
Documentos Notariais,14,1355,Estremadura,Alenquer,DN134,
Documentos Notariais,14,1357,Ribatejo,Santarém,DN135,
Documentos Notariais,14,1363,Estremadura,Lisboa,DN136,
Documentos Notariais,14,1363,Ribatejo,Santarém,DN137,
Documentos Notariais,14,1366,Estremadura,Lisboa,DN138,
Documentos Notariais,14,1367,Estremadura,Alenquer,DN139,
Documentos Notariais,14,1370,Estremadura,Lisboa,DN140,
Documentos Notariais,14,1372,Estremadura,Chelas,DN141,
Documentos Notariais,14,1373,Ribatejo,Santarém,DN142,
Documentos Notariais,14,1377,Ribatejo,Santarém,DN143,
Documentos Notariais,14,1381,Estremadura,Lisboa,DN144,
Documentos Notariais,14,1381,Estremadura,Lisboa,DN145,
Documentos Notariais,14,1383,Estremadura,Lisboa,DN146,
Documentos Notariais,14,1383,Estremadura,Arruda,DN147,
Documentos Notariais,14,1385,Estremadura,Lisboa,DN148,
Documentos Notariais,14,1391,Estremadura,Lisboa,DN149,
Documentos Notariais,14,1394,Estremadura,Aldeia Galega,DN150,
Documentos Notariais,14,1397,Estremadura,Lisboa,DN151,
Documentos Notariais,14,1386,Douro Litoral,Moreira,DN152,
Documentos Notariais,14,1379,Douro Litoral,Moreira,DN153,
Cantigas de Amor,14,,,,CAM019_2,Afonso Sanchez
Cantigas de Amor,14,,,,CAM020_3,Afonso Sanchez
Cantigas de Amor,14,,,,CAM021_4,Afonso Sanchez
Cantigas de Amor,14,,,,CAM022_5,Afonso Sanchez
Cantigas de Amor,14,,,,CAM023_6,Afonso Sanchez
Cantigas de Amor,14,,,,CAM024_7,Afonso Sanchez
Cantigas de Amor,14,,,,CAM025_8,Afonso Sanchez
Cantigas de Amor,14,,,,CAM026_9,Afonso Sanchez
Cantigas de Amor,14,,,,CAM139_10,Estevan da Guarda
Cantigas de Amor,14,,,,CAM140_11,Estevan da Guarda
Cantigas de Amor,14,,,,CAM141_12,Estevan da Guarda
Cantigas de Amor,14,,,,CAM142_13,Estevan da Guarda
Cantigas de Amor,14,,,,CAM143_14,Estevan da Guarda
Cantigas de Amor,14,,,,CAM278_15,Johan Fernandez d' Ardeleiro
Cantigas de Amor,14,,,,CAM498_16,Pedro de Portugal
Cantigas de Amor,14,,,,CAM499_17,Pedro de Portugal
Cantigas de Amor,14,,,,CAM500_18,Pedro de Portugal
Cantigas de Amor,14,,,,CAM501_19,Pedro de Portugal
Cantigas de Amor,14,,,,CAM505_20,Vidal
Cantigas de Amor,14,,,,CAM687_21,Vidal
Chancelaria de Dom Afonso - Volume I,14,1327,,,CDA1-101,
Chancelaria de Dom Afonso - Volume I,14,1330,,,CDA1-187,
Chancelaria de Dom Afonso - Volume I,14,1325,,,CDA1-20,
Chancelaria de Dom Afonso - Volume I,14,1331,,,CDA1-227,
Chancelaria de Dom Afonso - Volume I,14,1331,,,CDA1-250,
Chancelaria de Dom Afonso - Volume I,14,1326,,,CDA1-34,
Chancelaria de Dom Afonso - Volume I,14,1336,,,CDA1-373,
Chancelaria de Dom Afonso - Volume I,14,1326,,,CDA1-57,
Chancelaria de Dom Afonso - Volume I,14,1326,,,CDA1-73,
Chancelaria de Dom Afonso - Volume 2,14,1337,,,CDA2-175,
Chancelaria de Dom Afonso - Volume 2,14,1339,,,CDA2-198,
Chancelaria de Dom Afonso - Volume 2,14,1336,,,CDA2-21,
Chancelaria de Dom Afonso - Volume 2,14,1335,,,CDA2-217,
Chancelaria de Dom Afonso - Volume 2,14,1340,,,CDA2-234,
Chancelaria de Dom Afonso - Volume 2,14,1340,,,CDA2-248,
Chancelaria de Dom Afonso - Volume 2,14,1340,,,CDA2-251,
Chancelaria de Dom Afonso - Volume 2,14,1336,,,CDA2-33,
Chancelaria de Dom Afonso - Volume 2,14,1336,,,CDA2-37,
Chancelaria de Dom Afonso - Volume 2,14,1337,,,CDA2-58,
Chancelaria de Dom Afonso - Volume 2,14,1334,,,CDA2-80,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-295,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-321,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-324,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-337,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-342,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-343,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-350,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-357,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-404,
Chancelaria de Dom Afonso - Volume 3,14,1340-1344,,,CDA3-415,
Corte Imperial,14,,,,CI,
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1309,Estremadura,Lisboa,TOX001,Pero Paez
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1309,Estremadura,Alcoentre,TOX015,Nicolau Rodrigues
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1309,Algarve,Silves,TOX017a,Martin Rodrigues
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,,,,TOX017b,
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1309,Algarve,Albufeira,TOX018a,Joham Domingues Aleman
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,,,,TOX018b,
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1319,Estremadura,Lisboa,TOX020,Joham Peres
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1310,Trás-os-Montes,Val de Paço,TOX022,Andre perez (Vinhais)
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1311,Alentejo,Serpa,TOX028,Pedro eanes
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1334,Estremadura,Lisboa,TOX031,Martin Steves
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1336,Alentejo,Estremoz,TOX033,Lourenco Eanes
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1322,Alentejo,Garvão,TOX034,Afonso Goncalves
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1310,Douro Litoral,Vila Boa,TOX038,Lourenco Garcia (T. de Benviver)
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1337,Estremadura,Lisboa,TOX039,Stevan Fernandes
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),14,1320,Beira Litoral,Vacariça,TOX040,Escrivão do Bispo de Coimbra
Cantigas de Escárnio e Maldizer,14,1330-1335,,,CEM437,
Cantigas de Escárnio e Maldizer,14,1328-1330,,,CEM470,
Dos Costumes de Santarém,14,1340-60,Alentejo,Alvito,CS2,
Dos Costumes de Santarém,14,1331-1347,Alentejo,Borba,CS3,
Dos Costumes de Santarém,14,1350ca,Ribatejo,Santarém,CS4,
Crónica Geral de Espanha,14,,,Lisboa,CGE,
Foros de Garvão,14?,,,,FG7,
Livro de Montaria,14,,,,LM,
Narrativa de livro de linhagens,14,,,,NLL001,
Narrativa de livro de linhagens,14,,,,NLL002,
Narrativa de livro de linhagens,14,,,,NLL003,
Narrativa de livro de linhagens,14,,,,NLL004,
Narrativa de livro de linhagens,14,,,,NLL005,
Narrativa de livro de linhagens,14,,,,NLL006,
Narrativa de livro de linhagens,14,,,,NLL007,
Narrativa de livro de linhagens,14,,,,NLL008,
Narrativa de livro de linhagens,14,,,,NLL009,
Narrativa de livro de linhagens,14,,,,NLL010,
Narrativa de livro de linhagens,14,,,,NLL011a,
Narrativa de livro de linhagens,14,,,,NLL011b,
Narrativa de livro de linhagens,14,,,,NLL012,
Narrativa de livro de linhagens,14,,,,NLL013,
Narrativa de livro de linhagens,14,,,,NLL014,
Narrativa de livro de linhagens,14,,,,NLL015,
Narrativa de livro de linhagens,14,,,,NLL016,
Narrativa de livro de linhagens,14,,,,NLL017,
Narrativa de livro de linhagens,14,,,,NLL018,
Narrativa de livro de linhagens,14,,,,NLL019,
Narrativa de livro de linhagens,14,,,,NLL020,
Narrativa de livro de linhagens,14,,,,NLL021,
Narrativa de livro de linhagens,14,,,,NLL022,
Narrativa de livro de linhagens,14,,,,NLL023a,
Narrativa de livro de linhagens,14,,,,NLL023b,
Narrativa de livro de linhagens,14,,,,NLL024a,
Narrativa de livro de linhagens,14,,,,NLL024b,
Narrativa de livro de linhagens,14,,,,NLL025,
Narrativa de livro de linhagens,14,,,,NLL026,
Narrativa de livro de linhagens,14,,,,NLL027a,
Narrativa de livro de linhagens,14,,,,NLL027b,
Narrativa de livro de linhagens,14,,,,NLL028a,
Narrativa de livro de linhagens,14,,,,NLL028b,
Narrativa de livro de linhagens,14,,,,NLL029,
Narrativa de livro de linhagens,14,,,,NLL030,
Narrativa de livro de linhagens,14,,,,NLL031,
Narrativa de livro de linhagens,14,,,,NLL032,
Narrativa de livro de linhagens,14,,,,NLL033,
Narrativa de livro de linhagens,14,,,,NLL034,
Narrativa de livro de linhagens,14,,,,NLL035,
Narrativa de livro de linhagens,14,,,,NLL036,
Narrativa de livro de linhagens,14,,,,NLL037,
Narrativa de livro de linhagens,14,,,,NLL038,
Narrativa de livro de linhagens,14,,,,NLL039,
Narrativa de livro de linhagens,14,,,,NLL040,
Narrativa de livro de linhagens,14,,,,NLL041,
Narrativa de livro de linhagens,14,,,,NLL042,
Narrativa de livro de linhagens,14,,,,NLL043,
Narrativa de livro de linhagens,14,,,,NLL044,
Narrativa de livro de linhagens,14,,,,NLL045,
Narrativa de livro de linhagens,14,,,,NLL046,
Narrativa de livro de linhagens,14,,,,NLL047,
Narrativa de livro de linhagens,14,,,,NLL048,
Narrativa de livro de linhagens,14,,,,NLL049,
Narrativa de livro de linhagens,14,,,,NLL050,
Narrativa de livro de linhagens,14,,,,NLL051,
Narrativa de livro de linhagens,14,,,,NLL052,
Narrativa de livro de linhagens,14,,,,NLL053,
Narrativa de livro de linhagens,14,,,,NLL054,
Narrativa de livro de linhagens,14,,,,NLL055,
Narrativa de livro de linhagens,14,,,,NLL056,
Textos Notariais in História do Galego-Português,15,1434,Coruña,Barracido,HGP017,
Textos Notariais in História do Galego-Português,15,1404,Lugo,Monforte,HGP038,
Textos Notariais in História do Galego-Português,15,1405,Lugo,Lugo,HGP039,
Textos Notariais in História do Galego-Português,15,1407,Lugo,Gonce,HGP040,
Textos Notariais in História do Galego-Português,15,1410,Lugo,Viveiro,HGP041,
Textos Notariais in História do Galego-Português,15,1414,Lugo,Lugo,HGP042,
Textos Notariais in História do Galego-Português,15,1442,Lugo,Lorenzana,HGP043,
Textos Notariais in História do Galego-Português,15,1450,Lugo,Viveiro,HGP044,
Textos Notariais in História do Galego-Português,15,1453,Lugo,Lorenzana,HGP045,
Textos Notariais in História do Galego-Português,15,1459,Lugo,Lorenzana,HGP046,
Textos Notariais in História do Galego-Português,15,1474,Lugo,Chantada,HGP047,
Textos Notariais in História do Galego-Português,15,1475,Lugo,Villaster,HGP048,
Textos Notariais in História do Galego-Português,15,1475,Lugo,Villaster,HGP049,
Textos Notariais in História do Galego-Português,15,1497,Lugo,Morgade,HGP050,
Textos Notariais in História do Galego-Português,15,1424,Orense,Oseira,HGP077,
Textos Notariais in História do Galego-Português,15,1426,Orense,Oseira,HGP078,
Textos Notariais in História do Galego-Português,15,1433,Orense,Oseira,HGP079,
Textos Notariais in História do Galego-Português,15,1473,Orense,Oseira,HGP080,
Textos Notariais in História do Galego-Português,15,1473,Orense,Oseira,HGP081,
Textos Notariais in História do Galego-Português,15,1473,Orense,Oseira,HGP082,
Textos Notariais in História do Galego-Português,15,1473,Orense,Oseira,HGP083,
Textos Notariais in História do Galego-Português,15,1473,,Oseira,HGP084,
Textos Notariais in História do Galego-Português,15,1473,Orense,Oseira,HGP085,
Textos Notariais in História do Galego-Português,15,1473,Orense,Oseira,HGP086,
Textos Notariais in História do Galego-Português,15,1473,Orense,Oseira,HGP087,
Textos Notariais in História do Galego-Português,15,1473,Orense,Oseira,HGP088,
Textos Notariais in História do Galego-Português,15,1499,Orense,Peroja,HGP089,
Textos Notariais in História do Galego-Português,16,1500,Orense,Ribadavia,HGP090,
Textos Notariais in História do Galego-Português,15,1403,Pontevedra,Nogueira,HGP132,
Textos Notariais in História do Galego-Português,15,1407,Pontevedra,Armenteira,HGP133,
Textos Notariais in História do Galego-Português,15,1419,Pontevedra,Abelleira,HGP134,
Textos Notariais in História do Galego-Português,15,1432,Pontevedra,Sobroso,HGP135,
Textos Notariais in História do Galego-Português,15,1448,Douro Litoral,Maia,HGP147,
Textos Notariais in História do Galego-Português,15,1454,Douro Litoral,Maia,HGP148,
Textos Notariais in História do Galego-Português,15,1472,Douro Litoral,Vairão,HGP149,
Textos Notariais in História do Galego-Português,15,1484,Douro Litoral,Maia,HGP150,
Textos Notariais in História do Galego-Português,15,1401,Minho,Cerdal,HGP163,
Textos Notariais in História do Galego-Português,15,1401,Minho,Cerdal,HGP164,
Textos Notariais in História do Galego-Português,15,1404,Minho,Monção,HGP165,
Textos Notariais in História do Galego-Português,15,1407,Minho,Valença,HGP166,
Textos Notariais in História do Galego-Português,15,1411,Minho,Valença,HGP167,
Textos Notariais in História do Galego-Português,15,1416,Minho,Valença,HGP168,
Textos notariais in Clí­ticos da História do Português,15,1402,Minho,,CHP147,
Textos notariais in Clí­ticos da História do Português,15,1406,Douro Litoral,Sernande,CHP148,
Textos notariais in Clí­ticos da História do Português,15,1407,Minho,Braga,CHP149,
Textos notariais in Clí­ticos da História do Português,15,1408,Douro Litoral,Pombeiro,CHP150,
Textos notariais in Clí­ticos da História do Português,15,1411,Minho,Braga,CHP151,
Textos notariais in Clí­ticos da História do Português,15,1414,Minho,Caldas de Guimarães,CHP152,
Textos notariais in Clí­ticos da História do Português,15,1425,Minho,Penela,CHP153,
Textos notariais in Clí­ticos da História do Português,15,1434,Douro Litoral,Vilarinho,CHP154,
Textos notariais in Clí­ticos da História do Português,15,1437,Douro Litoral,Godim,CHP155,
Textos notariais in Clí­ticos da História do Português,15,1441,Douro Litoral,,CHP156,
Textos notariais in Clí­ticos da História do Português,15,1450,Minho,Braga,CHP157,
Textos notariais in Clí­ticos da História do Português,15,1458,Douro Litoral,Vilarinho,CHP158,
Textos notariais in Clí­ticos da História do Português,15,1461,Douro Litoral,Vilarinho,CHP159,
Textos notariais in Clí­ticos da História do Português,15,1467,Minho,Guimarães,CHP160,
Textos notariais in Clí­ticos da História do Português,15,1472,Douro Litoral,Porto,CHP161,
Textos notariais in Clí­ticos da História do Português,15,1480,Douro Litoral,Moreira,CHP162,
Textos notariais in Clí­ticos da História do Português,15,1486,Douro Litoral,Refoios de Riba de Ave,CHP163,
Textos notariais in Clí­ticos da História do Português,15,1489,Minho,,CHP164,
Textos notariais in Clí­ticos da História do Português,15,1492,Minho,,CHP165,
Textos notariais in Clí­ticos da História do Português,15,1496,Minho,,CHP166,
Textos notariais in Clí­ticos da História do Português,15,1499,Minho,,CHP167,
Textos notariais in Clí­ticos da História do Português,15,1407,Estremadura,Lisboa,CHP168,
Textos notariais in Clí­ticos da História do Português,15,1412,Estremadura,Lisboa,CHP169,
Textos notariais in Clí­ticos da História do Português,15,1414,Estremadura,Chelas,CHP170,
Textos notariais in Clí­ticos da História do Português,15,1417,Estremadura,Chelas,CHP171,
Textos notariais in Clí­ticos da História do Português,15,1422,Ribatejo,Alverca,CHP172,
Textos notariais in Clí­ticos da História do Português,15,1426,Estremadura,Lisboa,CHP173,
Textos notariais in Clí­ticos da História do Português,15,1429,Estremadura,Chelas,CHP174,
Textos notariais in Clí­ticos da História do Português,15,1432,Estremadura,Setúbal,CHP175,
Textos notariais in Clí­ticos da História do Português,15,1436,Estremadura,Lisboa,CHP176,
Textos notariais in Clí­ticos da História do Português,15,1440,Estremadura,Lisboa,CHP177,
Textos notariais in Clí­ticos da História do Português,15,1442,Estremadura,Chelas,CHP178,
Textos notariais in Clí­ticos da História do Português,15,1447,Estremadura,Chelas,CHP179,
Textos notariais in Clí­ticos da História do Português,15,1448,Estremadura,Azóia,CHP180,
Textos notariais in Clí­ticos da História do Português,15,1454,Estremadura,Chelas,CHP181,
Textos notariais in Clí­ticos da História do Português,15,1460,Estremadura,Lisboa,CHP182,
Textos notariais in Clí­ticos da História do Português,15,1466,Estremadura,Chelas,CHP183,
Textos notariais in Clí­ticos da História do Português,15,1470,Ribatejo,Santarém,CHP184,
Textos notariais in Clí­ticos da História do Português,15,1472,Estremadura,Chelas,CHP185,
Textos notariais in Clí­ticos da História do Português,15,1476,Estremadura,Lisboa,CHP186,
Textos notariais in Clí­ticos da História do Português,15,1482,Estremadura,Lisboa,CHP187,
Textos notariais in Clí­ticos da História do Português,15,1483,Estremadura,Chelas,CHP188,
Textos notariais in Clí­ticos da História do Português,15,1483,Estremadura,Lisboa,CHP189,
Textos notariais in Clí­ticos da História do Português,15,1490,Estremadura,Chelas,CHP191,
Textos notariais in Clí­ticos da História do Português,15,1494,Estremadura,Chelas,CHP192,
Documentos Notariais,15,1402,Minho,,DN154,
Documentos Notariais,15,1406,Douro Litoral,Sernande,DN155,
Documentos Notariais,15,1407,Minho,Braga,DN156,
Documentos Notariais,15,1408,Douro Litoral,Pombeiro,DN157,
Documentos Notariais,15,1411,Minho,Braga,DN158,
Documentos Notariais,15,1414,Minho,Caldas de Guimarães,DN159,
Documentos Notariais,15,1425,Minho,Penela,DN160,
Documentos Notariais,15,1434,Douro Litoral,Vilarinho,DN161,
Documentos Notariais,15,1437,Douro Litoral,Godim,DN162,
Documentos Notariais,15,1441,Douro Litoral,,DN163,
Documentos Notariais,15,1450,Minho,Braga,DN164,
Documentos Notariais,15,1458,Douro Litoral,Vilarinho,DN165,
Documentos Notariais,15,1461,Douro Litoral,Vilarinho,DN166,
Documentos Notariais,15,1467,Minho,Guimarães,DN167,
Documentos Notariais,15,1472,Douro Litoral,Porto,DN168,
Documentos Notariais,15,1480,Douro Litoral,Moreira,DN169,
Documentos Notariais,15,1486,Douro Litoral,Vilarinho,DN170,
Documentos Notariais,15,1489,Minho,,DN171,
Documentos Notariais,15,1492,Minho,,DN172,
Documentos Notariais,15,1496,Minho,,DN173,
Documentos Notariais,15,1499,Minho,,DN174,
Documentos Notariais,15,1407,Estremadura,Lisboa,DN175,
Documentos Notariais,15,1412,Estremadura,Lisboa,DN176,
Documentos Notariais,15,1414,Estremadura,Chelas,DN177,
Documentos Notariais,15,1417,Estremadura,Chelas,DN178,
Documentos Notariais,15,1422,Ribatejo,Alverca,DN179,
Documentos Notariais,15,1426,Estremadura,Lisboa,DN180,
Documentos Notariais,15,1429,Estremadura,Chelas,DN181,
Documentos Notariais,15,1432,Estremadura,Setúbal,DN182,
Documentos Notariais,15,1436,Estremadura,Lisboa,DN183,
Documentos Notariais,15,1440,Estremadura,Lisboa,DN184,
Documentos Notariais,15,1442,Estremadura,Chelas,DN185,
Documentos Notariais,15,1447,Estremadura,Chelas,DN186,
Documentos Notariais,15,1448,Estremadura,Azóia,DN187,
Documentos Notariais,15,1454,Estremadura,Chelas,DN188,
Documentos Notariais,15,1460,Estremadura,Lisboa,DN189,
Documentos Notariais,15,1466,Estremadura,Chelas,DN190,
Documentos Notariais,15,1470,Ribatejo,Santarém,DN191,
Documentos Notariais,15,1472,Estremadura,Chelas,DN192,
Documentos Notariais,15,1476,Estremadura,Lisboa,DN193,
Documentos Notariais,15,1482,Estremadura,Lisboa,DN194,
Documentos Notariais,15,1483,Estremadura,Chelas,DN195,
Documentos Notariais,15,1483,Estremadura,Lisboa,DN196,
Documentos Notariais,15,1483,Estremadura,Lisboa,DN197,
Documentos Notariais,15,1490,Estremadura,Chelas,DN198,
Documentos Notariais,15,1494,Estremadura,Chelas,DN199,
Crónica de Dom João I Parte 1,15,,,,CDJI1,
Crónica de Dom João I Parte 2,15,,,,CDJI2,
Crónica de Dom Pedro I,15,,,,CDPI,
Demanda do Santo Graal,XV,,,,DSG,
Livro da Ensinança de Bem Cavalgar Toda Sela,15,1437/1438,,,LEBC,
Carta de Pêro Vaz de Caminha,15,1500,,,CPVC,
Orto do Esposo,15,,,,OE,
Livro das estorias da biblia,15,,,,LHB,
Livro das Tres Vertudes,15,1430-1455,,,LTV,
Penitencial de Martim Perez,15,,,,PMP,
Sacramental,15,1488,,,S,
Tratado de Confissom,15,1489,,,TC,
Vida de D. Telo,15,,,,VDT,
Vida de S. Teotónio,15,,,,VST,
Textos Notariais in História do Galego-Português,16,1506,Pontevedra,Pontevedra,HGP136,
Textos Notariais in História do Galego-Português,16,1516,Coruña,Padrí­n,HGP18,
Textos Notariais in História do Galego-Português,16,1502,Lugo,Lugo,HGP51,
Textos notariais in Clí­ticos na História do Português,16,1505,Minho,Braga,CHP193,
Textos notariais in Clí­ticos na História do Português,16,1509,Minho,Braga,CHP194,
Textos notariais in Clí­ticos na História do Português,16,1513,Douro Litoral,Porto,CHP195,
Textos notariais in Clí­ticos na História do Português,16,1514,Douro Litoral,Refoios de Riba de Ave,CHP196,
Textos notariais in Clí­ticos na História do Português,16,1522,Douro Litoral,Vilarinho,CHP197,
Textos notariais in Clí­ticos na História do Português,16,1528,Minho,Braga,CHP198,
Textos notariais in Clí­ticos na História do Português,16,1534,Minho,Guimarães,CHP199,
Textos notariais in Clí­ticos na História do Português,16,1538,Minho,Braga,CHP200,
Textos notariais in Clí­ticos na História do Português,16,1540,Minho,Braga,CHP201,
Textos notariais in Clí­ticos na História do Português,16,1545,Minho,Braga,CHP202,
Textos notariais in Clí­ticos na História do Português,16,1504,Estremadura,Chelas,CHP203,
Textos notariais in Clí­ticos na História do Português,16,1510,Estremadura,Chelas,CHP204,
Textos notariais in Clí­ticos na História do Português,16,1514,Estremadura,Chelas,CHP205,
Textos notariais in Clí­ticos na História do Português,16,1520,Estremadura,Chelas,CHP206,
Textos notariais in Clí­ticos na História do Português,16,1529,Estremadura,Chelas,CHP207,
Textos notariais in Clí­ticos na História do Português,16,1532,Estremadura,Lisboa,CHP208,
Textos notariais in Clí­ticos na História do Português,16,1540,Estremadura,Chelas,CHP209,
Textos notariais in Clí­ticos na História do Português,16,1544,Estremadura,Lisboa,CHP210,
Textos notariais in Clí­ticos na História do Português,16,1548,Estremadura,Lisboa,CHP211,
Documentos Notariais,16,1505,Minho,Braga,DN200,
Documentos Notariais,16,1509,Minho,Braga,DN201,
Documentos Notariais,16,1513,Douro Litoral,Porto,DN202,
Documentos Notariais,16,1514,Douro Litoral,Roriz,DN203,
Documentos Notariais,16,1522,Douro Litoral,Vilarinho,DN204,
Documentos Notariais,16,1528,Minho,Braga,DN205,
Documentos Notariais,16,1534,Minho,Guimarães,DN206,
Documentos Notariais,16,1538,Minho,Braga,DN207,
Documentos Notariais,16,1540,Minho,Braga,DN208,
Documentos Notariais,16,1545,Minho,Braga,DN209,
Documentos Notariais,16,1504,Estremadura,Chelas,DN210,
Documentos Notariais,16,1510,Estremadura,Chelas,DN211,
Documentos Notariais,16,1514,Estremadura,Chelas,DN212,
Documentos Notariais,16,1520,Estremadura,Chelas,DN213,
Documentos Notariais,16,1529,Estremadura,Chelas,DN214,
Documentos Notariais,16,1532,Estremadura,Lisboa,DN215,
Documentos Notariais,16,1540,Estremadura,Chelas,DN216,
Documentos Notariais,16,1544,Estremadura,Lisboa,DN217,
Documentos Notariais,16,1548,Estremadura,Lisboa,DN218,
Catecismo,16,1504,,,Cat,
Crónica dos Reis de Bisnaga,16,,,,CRB,
Tempos dos Preitos,13,1280?,Beira Alta,,TP,
Tempos dos Preitos,13,1280?,Beira Alta,,TP_2,
Tempos dos Preitos,13,1280?,Beira Alta,,TP_3,
Tempos dos Preitos,13,1280?,Beira Alta,,TP_4,
Tempos dos Preitos,13,1280?,Beira Alta,,TP_5,
Tempos dos Preitos,13,1280?,Beira Alta,,TP_6,
Tempos dos Preitos,13,1280?,Beira Alta,,TP_7,
Tempos dos Preitos,13,1280?,Beira Alta,,TP_8,
Tempos dos Preitos,13,1280?,Beira Alta,,TP_9,
Tempos dos Preitos,13,1280?,Beira Alta,,TP_10,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_2,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_3,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_4,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_5,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_6,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_7,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_8,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_9,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_10,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_11,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_12,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_13,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_14,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_15,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_16,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_17,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_18,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_19,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_20,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_21,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_22,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_23,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_24,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_25,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_26,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_27,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_28,
"Alphonse X, Primeyra Partida",14,1350ca,,,PP_29,
Crónica de Afonso X (Ms L) in Crónica Geral de Espanha,14,,,,CAXL,
Crónica de Afonso X (Ms L) in Crónica Geral de Espanha,14,,,,CAXL_2,
Crónica de Afonso X (Ms L) in Crónica Geral de Espanha,14,,,,CAXL_3,
